ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price
CMI,2017-04-11,2017-05-02,2017-05-03,126.3331,116.3012,-7.94%,146.397,116.3012,WIN,2018-01-04,146.397
CMI,2017-10-31,2018-01-04,2018-01-05,147.1277,141.2249,-4.01%,158.9333,141.2249,LOSS,2018-02-06,141.2249
CMI,2017-11-17,2018-01-04,2018-01-05,147.1277,128.3823,-12.74%,184.6183,128.3823,LOSS,2018-03-02,128.3823
CMI,2018-08-24,2018-09-19,2018-09-20,123.5239,115.1926,-6.74%,140.1865,115.1926,LOSS,2018-10-19,115.1926
CMI,2018-10-10,2019-02-15,2019-02-19,129.1273,121.813,-5.66%,143.7558,121.813,WIN,2019-06-20,143.7558
CMI,2019-07-18,2019-07-24,2019-07-25,147.8382,140.9043,-4.69%,161.7061,140.9043,LOSS,2019-07-30,140.9043
CMI,2021-09-08,2021-10-20,2021-10-21,217.28,207.8921,-4.32%,236.0559,207.8921,LOSS,2021-11-17,207.8921
CMI,2022-08-30,2022-10-21,2022-10-24,215.3333,200.988,-6.66%,244.0241,200.988,LOSS,2022-11-03,200.988
CMI,2022-11-03,2022-11-15,2022-11-16,229.6735,213.3026,-7.13%,262.4154,213.3026,LOSS,2023-03-15,213.3026
CMI,2024-01-17,2024-02-06,2024-02-07,241.4339,220.8272,-8.54%,282.6475,220.8272,WIN,2024-03-21,282.6475
CMI,2024-01-19,2024-02-06,2024-02-07,241.4339,218.3963,-9.54%,287.5092,218.3963,WIN,2024-04-04,287.5092
CMI,2024-03-07,2024-03-18,2024-03-19,274.3946,255.7186,-6.81%,311.7465,255.7186,LOSS,2024-06-14,255.7186
CMI,2024-04-16,2024-08-01,2024-08-02,293.5326,281.3872,-4.14%,317.8234,281.3872,LOSS,2024-08-05,281.3872
CMI,2024-04-17,2024-08-01,2024-08-02,293.5326,279.4858,-4.79%,321.6263,279.4858,LOSS,2024-08-05,279.4858
CMI,2024-07-23,2024-08-01,2024-08-02,293.5326,273.2079,-6.92%,334.1821,273.2079,LOSS,2024-08-05,273.2079
CMI,2024-07-24,2024-08-01,2024-08-02,293.5326,269.2861,-8.26%,342.0256,269.2861,LOSS,2024-08-05,269.2861
CMI,2024-09-05,2024-09-24,2024-09-25,315.8439,288.0994,-8.78%,371.3328,288.0994,WIN,2024-12-05,371.3328
CMI,2024-10-22,2024-11-05,2024-11-06,355.1044,318.4216,-10.33%,428.47,318.4216,LOSS,2025-03-13,318.4216
CMI,2025-10-09,2025-10-29,2025-10-30,434.348,420.3765,-3.22%,462.2911,420.3765,WIN,2025-11-06,462.2911
CMS,2006-06-14,2006-07-25,2006-07-26,7.5952,6.8179,-10.23%,9.1497,6.8179,WIN,2006-12-27,9.1497
CMS,2009-07-08,2009-07-15,2009-07-16,7.1252,6.7501,-5.26%,7.8754,6.7501,WIN,2009-08-21,7.8754
CMS,2009-07-09,2009-07-15,2009-07-16,7.1252,6.6824,-6.21%,8.0109,6.6824,WIN,2009-10-15,8.0109
CMS,2009-11-02,2009-11-10,2009-11-11,8.2897,7.5767,-8.60%,9.7158,7.5767,WIN,2010-04-23,9.7158
CMS,2009-11-19,2009-12-11,2009-12-14,9.1222,8.162,-10.53%,11.0426,8.162,WIN,2010-09-30,11.0426
CMS,2010-01-07,2010-04-06,2010-04-07,9.4016,9.026,-3.99%,10.1528,9.026,LOSS,2010-05-06,9.026
CMS,2010-04-19,2010-04-23,2010-04-26,9.745,9.2501,-5.08%,10.7347,9.2501,LOSS,2010-05-06,9.2501
CMS,2010-10-18,2010-12-13,2010-12-14,11.5489,11.0584,-4.25%,12.5298,11.0584,WIN,2011-05-06,12.5298
CMS,2010-12-29,2011-01-24,2011-01-25,11.8112,11.4107,-3.39%,12.6122,11.4107,LOSS,2011-03-16,11.4107
CMS,2011-03-15,2011-03-30,2011-03-31,12.1733,11.5183,-5.38%,13.4834,11.5183,LOSS,2011-08-04,11.5183
CMS,2011-03-16,2011-03-30,2011-03-31,12.1733,11.4298,-6.11%,13.6602,11.4298,LOSS,2011-08-04,11.4298
CMS,2012-03-29,2012-04-03,2012-04-04,14.3716,13.8535,-3.61%,15.4079,13.8535,LOSS,2012-04-10,13.8535
CMS,2012-04-10,2012-04-26,2012-04-27,14.642,13.9043,-5.04%,16.1175,13.9043,WIN,2012-07-27,16.1175
CMS,2012-08-22,2012-12-05,2012-12-06,16.3638,15.1218,-7.59%,18.8479,15.1218,WIN,2013-04-04,18.8479
CMS,2013-11-08,2014-02-11,2014-02-12,19.4311,18.6251,-4.15%,21.0433,18.6251,WIN,2014-04-17,21.0433
CMS,2013-11-12,2014-02-11,2014-02-12,19.4311,18.4681,-4.96%,21.3572,18.4681,WIN,2014-06-18,21.3572
CMS,2013-11-13,2014-02-11,2014-02-12,19.4311,18.3656,-5.48%,21.5621,18.3656,WIN,2014-06-19,21.5621
CMS,2014-05-09,2014-06-18,2014-06-19,21.3679,20.579,-3.69%,22.9458,20.579,LOSS,2014-07-31,20.579
CMS,2015-10-28,2016-01-27,2016-01-28,27.5506,26.3432,-4.38%,29.9652,26.3432,WIN,2016-02-08,29.9652
CMS,2016-03-02,2016-03-08,2016-03-09,30.2296,28.6896,-5.09%,33.3097,28.6896,WIN,2016-06-20,33.3097
CMS,2017-04-20,2017-05-05,2017-05-08,35.1493,34.2626,-2.52%,36.9225,34.2626,WIN,2017-06-02,36.9225
CMS,2017-06-08,2017-06-15,2017-06-16,37.1865,36.0415,-3.08%,39.4764,36.0415,LOSS,2017-06-28,36.0415
CMS,2017-06-27,2017-08-18,2017-08-21,37.485,36.1552,-3.55%,40.1445,36.1552,LOSS,2017-09-22,36.1552
CMS,2017-09-12,2017-11-07,2017-11-08,38.1847,37.3511,-2.18%,39.852,37.3511,LOSS,2017-12-19,37.3511
CMS,2019-03-19,2019-03-25,2019-03-26,45.4405,44.2083,-2.71%,47.9049,44.2083,LOSS,2019-04-03,44.2083
CMS,2019-04-04,2019-05-13,2019-05-14,46.1441,43.9911,-4.67%,50.4501,43.9911,WIN,2019-08-15,50.4501
CMS,2019-10-28,2020-01-16,2020-01-17,54.3508,51.4615,-5.32%,60.1295,51.4615,LOSS,2020-02-28,51.4615
CMS,2020-06-24,2020-07-17,2020-07-20,51.7117,47.472,-8.20%,60.1912,47.472,LOSS,2021-02-17,47.472
CMS,2020-06-25,2020-07-17,2020-07-20,51.7117,47.0077,-9.10%,61.1198,47.0077,LOSS,2021-02-22,47.0077
CMS,2020-09-21,2020-10-12,2020-10-13,54.7006,50.2832,-8.08%,63.5354,50.2832,LOSS,2020-12-11,50.2832
CMS,2020-09-24,2020-10-12,2020-10-13,54.7006,49.6092,-9.31%,64.8834,49.6092,LOSS,2020-12-21,49.6092
CMS,2021-05-11,2021-09-01,2021-09-02,56.6704,54.4463,-3.92%,61.1186,54.4463,LOSS,2021-09-15,54.4463
CMS,2021-05-26,2021-09-01,2021-09-02,56.6704,53.3549,-5.85%,63.3013,53.3549,LOSS,2021-09-20,53.3549
CMS,2022-01-18,2022-03-04,2022-03-07,59.1414,55.145,-6.76%,67.1341,55.145,LOSS,2022-06-14,55.145
CMS,2022-12-16,2023-01-11,2023-01-12,59.1078,55.4106,-6.26%,66.5022,55.4106,LOSS,2023-01-18,55.4106
CMS,2024-10-10,2024-10-23,2024-10-24,69.1043,65.9328,-4.59%,75.4472,65.9328,LOSS,2024-11-01,65.9328
CMS,2025-03-25,2025-03-31,2025-04-01,72.7003,69.4449,-4.48%,79.2111,69.4449,LOSS,2025-04-07,69.4449
CNC,2008-06-19,2008-07-24,2008-07-25,5.42,4.4573,-17.76%,7.3454,4.4573,LOSS,2008-10-10,4.4573
CNC,2008-08-15,2008-09-12,2008-09-15,5.965,5.5475,-7.00%,6.7999,5.5475,LOSS,2008-09-16,5.5475
CNC,2010-01-19,2010-03-22,2010-03-23,6.055,5.2462,-13.36%,7.6727,5.2462,LOSS,2010-05-06,5.2462
CNC,2011-03-15,2011-03-29,2011-03-30,8.08,7.3434,-9.12%,9.5531,7.3434,WIN,2011-05-11,9.5531
CNC,2012-08-20,2012-08-28,2012-08-29,10.1875,9.6827,-4.96%,11.1971,9.6827,LOSS,2012-09-12,9.6827
CNC,2013-05-24,2013-06-18,2013-06-19,12.9975,12.3234,-5.19%,14.3457,12.3234,LOSS,2013-06-21,12.3234
CNC,2013-06-03,2013-06-18,2013-06-19,12.9975,12.2049,-6.10%,14.5827,12.2049,WIN,2013-07-23,14.5827
CNC,2013-09-20,2013-09-24,2013-09-25,16.185,14.5861,-9.88%,19.3828,14.5861,LOSS,2013-10-29,14.5861
CNC,2013-09-23,2013-09-24,2013-09-25,16.185,14.4585,-10.67%,19.638,14.4585,LOSS,2013-10-30,14.4585
CNC,2014-07-25,2014-09-24,2014-09-25,20.7275,18.4511,-10.98%,25.2802,18.4511,WIN,2014-12-03,25.2802
CNC,2014-10-02,2014-10-28,2014-10-29,22.775,20.0619,-11.91%,28.2012,20.0619,WIN,2015-02-03,28.2012
CNC,2015-02-02,2015-02-04,2015-02-05,28.685,26.8525,-6.39%,32.3499,26.8525,WIN,2015-03-12,32.3499
CNC,2015-03-26,2015-04-08,2015-04-09,35.625,33.5138,-5.93%,39.8475,33.5138,LOSS,2015-04-29,33.5138
CNC,2015-04-28,2015-05-29,2015-06-01,37.78,34.078,-9.80%,45.1839,34.078,LOSS,2015-07-06,34.078
CNC,2017-07-25,2017-08-22,2017-08-23,42.925,41.2018,-4.01%,46.3714,41.2018,WIN,2017-09-13,46.3714
CNC,2017-09-19,2017-11-29,2017-11-30,49.665,44.1463,-11.11%,60.7023,44.1463,WIN,2018-06-11,60.7023
CNC,2018-06-28,2018-07-05,2018-07-06,64.005,60.5341,-5.42%,70.9469,60.5341,WIN,2018-08-14,70.9469
CNC,2019-12-13,2019-12-19,2019-12-20,61.24,57.478,-6.14%,68.7639,57.478,LOSS,2020-02-25,57.478
CNC,2021-04-01,2021-05-07,2021-05-10,70.11,62.5706,-10.75%,85.1888,62.5706,LOSS,2021-08-13,62.5706
CNC,2023-05-25,2023-07-24,2023-07-25,70.72,63.3101,-10.48%,85.5399,63.3101,LOSS,2023-08-17,63.3101
CNC,2023-05-26,2023-07-24,2023-07-25,70.72,62.664,-11.39%,86.832,62.664,LOSS,2023-08-30,62.664
CNP,2006-11-27,2006-11-30,2006-12-01,7.7096,7.4522,-3.34%,8.2243,7.4522,WIN,2007-01-05,8.2243
CNP,2007-03-01,2007-04-25,2007-04-26,9.127,8.2131,-10.01%,10.955,8.2131,LOSS,2007-06-21,8.2131
CNP,2008-04-30,2008-05-19,2008-05-20,7.9485,7.5289,-5.28%,8.7876,7.5289,LOSS,2008-09-16,7.5289
CNP,2009-08-28,2009-10-19,2009-10-20,7.0828,6.7511,-4.68%,7.7463,6.7511,LOSS,2009-10-29,6.7511
CNP,2009-08-31,2009-10-19,2009-10-20,7.0828,6.6687,-5.85%,7.9111,6.6687,WIN,2009-12-11,7.9111
CNP,2009-09-01,2009-10-19,2009-10-20,7.0828,6.6227,-6.50%,8.0031,6.6227,WIN,2009-12-14,8.0031
CNP,2009-09-02,2009-10-19,2009-10-20,7.0828,6.5751,-7.17%,8.0983,6.5751,WIN,2009-12-22,8.0983
CNP,2009-09-03,2009-10-19,2009-10-20,7.0828,6.5206,-7.94%,8.2072,6.5206,WIN,2010-04-06,8.2072
CNP,2009-10-02,2009-10-19,2009-10-20,7.0828,6.5639,-7.33%,8.1207,6.5639,WIN,2009-12-24,8.1207
CNP,2009-10-26,2009-11-23,2009-11-24,7.1235,6.8225,-4.22%,7.7253,6.8225,WIN,2009-12-10,7.7253
CNP,2010-01-05,2010-04-06,2010-04-07,8.2225,7.9131,-3.76%,8.8415,7.9131,LOSS,2010-04-19,7.9131
CNP,2010-11-08,2011-03-18,2011-03-21,9.9806,9.4079,-5.74%,11.1258,9.4079,WIN,2011-05-10,11.1258
CNP,2011-06-15,2011-07-01,2011-07-05,11.6553,10.9501,-6.05%,13.0656,10.9501,LOSS,2011-08-04,10.9501
CNP,2011-06-23,2011-07-01,2011-07-05,11.6553,10.9826,-5.77%,13.0006,10.9826,LOSS,2011-08-04,10.9826
CNP,2011-07-29,2011-10-10,2011-10-11,12.1963,11.5688,-5.15%,13.4513,11.5688,LOSS,2011-11-14,11.5688
CNP,2011-08-01,2011-10-10,2011-10-11,12.1963,11.4969,-5.73%,13.5952,11.4969,LOSS,2011-11-21,11.4969
CNP,2012-07-25,2012-07-27,2012-07-30,13.0305,12.5874,-3.40%,13.9168,12.5874,LOSS,2012-08-20,12.5874
CNP,2012-08-02,2012-09-24,2012-09-25,13.2776,12.7155,-4.23%,14.4016,12.7155,LOSS,2012-11-08,12.7155
CNP,2012-10-22,2013-02-28,2013-03-01,13.6681,13.2055,-3.38%,14.5933,13.2055,WIN,2013-03-15,14.5933
CNP,2014-06-11,2014-06-27,2014-06-30,16.9082,15.7311,-6.96%,19.2624,15.7311,LOSS,2014-08-06,15.7311
CNP,2016-07-27,2016-11-28,2016-11-29,18.0062,17.4544,-3.06%,19.1098,17.4544,WIN,2017-01-17,19.1098
CNP,2016-07-28,2016-11-28,2016-11-29,18.0062,17.3527,-3.63%,19.3131,17.3527,WIN,2017-01-18,19.3131
CNP,2016-08-02,2016-11-28,2016-11-29,18.0062,17.1733,-4.63%,19.672,17.1733,WIN,2017-02-01,19.672
CNP,2016-08-03,2016-11-28,2016-11-29,18.0062,17.0738,-5.18%,19.871,17.0738,WIN,2017-02-09,19.871
CNP,2017-04-20,2017-04-27,2017-04-28,21.6813,20.9785,-3.24%,23.0869,20.9785,LOSS,2017-05-09,20.9785
CNP,2017-05-04,2017-05-31,2017-06-01,21.8877,21.0912,-3.64%,23.4806,21.0912,LOSS,2017-06-29,21.0912
CNP,2017-05-05,2017-05-31,2017-06-01,21.8877,20.9928,-4.09%,23.6774,20.9928,LOSS,2017-06-29,20.9928
CNP,2018-10-26,2018-12-11,2018-12-12,23.4528,21.813,-6.99%,26.7324,21.813,LOSS,2018-12-26,21.813
CNP,2018-12-18,2019-01-23,2019-01-24,24.1915,22.9652,-5.07%,26.6443,22.9652,LOSS,2019-08-07,22.9652
CNP,2020-06-11,2020-07-02,2020-07-06,17.0306,15.0397,-11.69%,21.0126,15.0397,WIN,2020-11-09,21.0126
CNP,2020-09-15,2020-10-08,2020-10-09,18.5826,16.4042,-11.72%,22.9393,16.4042,WIN,2021-06-09,22.9393
CNP,2021-08-26,2021-12-03,2021-12-06,24.2975,22.5761,-7.08%,27.7402,22.5761,WIN,2022-03-29,27.7402
CNP,2021-08-31,2021-12-03,2021-12-06,24.2975,22.2833,-8.29%,28.3258,22.2833,WIN,2022-04-05,28.3258
CNP,2021-11-26,2021-12-03,2021-12-06,24.2975,23.4029,-3.68%,26.0866,23.4029,WIN,2022-03-04,26.0866
CNP,2022-04-25,2022-08-16,2022-08-17,29.8147,28.5024,-4.40%,32.4392,28.5024,LOSS,2022-09-23,28.5024
CNP,2024-12-10,2025-01-21,2025-01-22,32.076,30.1267,-6.08%,35.9744,30.1267,WIN,2025-03-31,35.9744
CNP,2025-04-04,2025-04-24,2025-04-25,36.9955,35.0379,-5.29%,40.9108,35.0379,LOSS,2025-06-17,35.0379
CNP,2025-05-09,2025-08-04,2025-08-05,38.4879,36.681,-4.69%,42.1018,36.681,LOSS,2025-09-04,36.681
CNP,2025-09-04,2025-10-06,2025-10-07,39.164,36.758,-6.14%,43.9762,36.758,WIN,2026-03-04,43.9762
COF,2006-01-03,2006-02-15,2006-02-16,64.5042,61.7355,-4.29%,70.0416,61.7355,LOSS,2006-03-13,61.7355
COF,2006-03-08,2006-03-10,2006-03-13,62.0275,62.6053,0.93%,63.183,61.4497,LOSS,2006-03-14,61.4497
COF,2009-09-21,2009-10-23,2009-10-26,32.2031,27.7177,-13.93%,41.1739,27.7177,LOSS,2010-01-26,27.7177
COF,2011-02-23,2011-04-21,2011-04-25,41.9742,39.0839,-6.89%,47.7548,39.0839,LOSS,2011-06-08,39.0839
COF,2013-04-12,2013-04-24,2013-04-25,45.2,42.7242,-5.48%,50.1517,42.7242,WIN,2013-05-22,50.1517
COF,2015-04-24,2015-05-08,2015-05-11,68.445,65.7904,-3.88%,73.7541,65.7904,WIN,2015-06-23,73.7541
COF,2015-05-26,2015-06-10,2015-06-11,71.6145,68.9791,-3.68%,76.8854,68.9791,LOSS,2015-07-24,68.9791
COF,2015-07-07,2015-07-16,2015-07-17,74.6112,71.5328,-4.13%,80.7678,71.5328,LOSS,2015-07-24,71.5328
COF,2016-03-29,2016-04-14,2016-04-15,60.0152,56.9772,-5.06%,66.0914,56.9772,LOSS,2016-06-14,56.9772
COF,2016-04-05,2016-04-14,2016-04-15,60.0152,57.1043,-4.85%,65.8371,57.1043,LOSS,2016-06-14,57.1043
COF,2016-04-06,2016-04-14,2016-04-15,60.0152,56.5214,-5.82%,67.003,56.5214,LOSS,2016-06-14,56.5214
COF,2016-10-13,2016-10-20,2016-10-21,62.5015,59.8078,-4.31%,67.8887,59.8078,WIN,2016-11-11,67.8887
COF,2016-12-30,2017-02-17,2017-02-21,78.427,73.5276,-6.25%,88.2258,73.5276,LOSS,2017-03-21,73.5276
COF,2017-08-11,2017-10-20,2017-10-23,77.3778,71.3529,-7.79%,89.4277,71.3529,WIN,2018-01-10,89.4277
COF,2017-08-17,2017-10-20,2017-10-23,77.3778,70.7861,-8.52%,90.5613,70.7861,WIN,2018-01-11,90.5613
COF,2017-08-18,2017-10-20,2017-10-23,77.3778,70.3307,-9.11%,91.4721,70.3307,WIN,2018-01-12,91.4721
COF,2019-12-03,2019-12-06,2019-12-09,91.1108,87.7227,-3.72%,97.8868,87.7227,LOSS,2020-02-24,87.7227
COF,2020-01-06,2020-01-22,2020-01-23,95.6308,90.0804,-5.80%,106.7317,90.0804,LOSS,2020-01-30,90.0804
COF,2020-09-22,2020-10-05,2020-10-06,71.851,62.4362,-13.10%,90.6805,62.4362,WIN,2021-01-04,90.6805
COF,2020-09-24,2020-10-05,2020-10-06,71.851,60.77,-15.42%,94.0129,60.77,WIN,2021-01-06,94.0129
COF,2021-03-23,2021-04-14,2021-04-15,124.3363,111.0955,-10.65%,150.818,111.0955,WIN,2021-06-01,150.818
COF,2021-04-20,2021-04-26,2021-04-27,126.6573,119.6938,-5.50%,140.5843,119.6938,WIN,2021-05-05,140.5843
COF,2021-04-21,2021-04-26,2021-04-27,126.6573,118.0884,-6.77%,143.7951,118.0884,WIN,2021-05-07,143.7951
COF,2022-09-01,2022-11-11,2022-11-14,108.1952,97.7442,-9.66%,129.0972,97.7442,LOSS,2022-11-15,97.7442
COF,2022-09-06,2022-11-11,2022-11-14,108.1952,95.9023,-11.36%,132.7809,95.9023,LOSS,2022-11-16,95.9023
COF,2023-07-06,2023-07-18,2023-07-19,111.5493,101.6864,-8.84%,131.2751,101.6864,LOSS,2023-08-15,101.6864
COF,2023-08-14,2023-12-08,2023-12-11,113.925,103.6837,-8.99%,134.4077,103.6837,WIN,2024-01-26,134.4077
COF,2023-08-15,2023-12-08,2023-12-11,113.925,102.7057,-9.85%,136.3637,102.7057,WIN,2024-03-12,136.3637
COF,2024-02-20,2024-03-12,2024-03-13,136.5352,127.1966,-6.84%,155.2124,127.1966,LOSS,2024-08-05,127.1966
COF,2024-05-23,2024-07-16,2024-07-17,145.3118,134.1167,-7.70%,167.7019,134.1167,LOSS,2024-08-02,134.1167
COF,2024-05-29,2024-07-16,2024-07-17,145.3118,131.6069,-9.43%,172.7215,131.6069,LOSS,2024-08-05,131.6069
COF,2025-02-12,2025-02-19,2025-02-20,207.18,192.5415,-7.07%,236.457,192.5415,LOSS,2025-02-25,192.5415
COF,2025-02-13,2025-02-19,2025-02-20,207.18,191.0227,-7.80%,239.4945,191.0227,LOSS,2025-02-25,191.0227
COF,2025-02-25,2025-06-26,2025-06-27,208.1085,190.5361,-8.44%,243.2534,190.5361,WIN,2025-12-17,243.2534
COIN,2021-06-22,2021-10-20,2021-10-21,311.96,212.2043,-31.98%,511.4714,212.2043,LOSS,2022-01-21,212.2043
COIN,2021-09-08,2021-10-20,2021-10-21,311.96,253.9193,-18.61%,428.0414,253.9193,LOSS,2021-12-06,253.9193
COIN,2023-03-10,2023-07-11,2023-07-12,89.0,53.3351,-40.07%,160.3297,53.3351,WIN,2023-12-19,160.3297
COIN,2023-03-23,2023-07-11,2023-07-12,89.0,65.7277,-26.15%,135.5447,65.7277,WIN,2023-12-04,135.5447
COIN,2023-06-05,2023-06-27,2023-06-28,69.0,56.2171,-18.53%,94.5658,56.2171,WIN,2023-07-13,94.5658
COIN,2023-08-18,2023-11-24,2023-11-27,112.58,72.5504,-35.56%,192.6392,72.5504,WIN,2024-02-16,192.6392
COO,2006-05-19,2006-09-12,2006-09-13,13.7617,12.5874,-8.53%,16.1103,12.5874,LOSS,2006-12-12,12.5874
COO,2006-10-02,2006-10-19,2006-10-20,14.2682,13.0621,-8.45%,16.6804,13.0621,LOSS,2006-12-06,13.0621
COO,2007-02-27,2007-05-16,2007-05-17,13.2064,11.256,-14.77%,17.1072,11.256,LOSS,2007-10-09,11.256
COO,2007-02-28,2007-05-16,2007-05-17,13.2064,11.207,-15.14%,17.2052,11.207,LOSS,2007-10-12,11.207
COO,2009-08-27,2009-09-16,2009-09-17,7.3428,6.7381,-8.24%,8.5523,6.7381,WIN,2009-11-25,8.5523
COO,2010-08-27,2010-09-03,2010-09-07,10.9044,9.824,-9.91%,13.065,9.824,WIN,2010-11-24,13.065
COO,2011-01-21,2011-02-07,2011-02-08,14.8006,13.9779,-5.56%,16.4462,13.9779,WIN,2011-03-04,16.4462
COO,2011-05-20,2011-06-21,2011-06-22,19.1368,18.3233,-4.25%,20.7637,18.3233,LOSS,2011-08-04,18.3233
COO,2011-05-23,2011-06-21,2011-06-22,19.1368,18.2272,-4.75%,20.9559,18.2272,LOSS,2011-08-04,18.2272
COO,2011-07-26,2011-09-20,2011-09-21,20.6429,19.5183,-5.45%,22.8923,19.5183,LOSS,2011-09-22,19.5183
COO,2012-11-08,2013-01-25,2013-01-28,25.4499,23.2626,-8.59%,29.8245,23.2626,WIN,2013-06-07,29.8245
COO,2012-11-14,2013-01-25,2013-01-28,25.4499,22.5912,-11.23%,31.1673,22.5912,WIN,2013-07-11,31.1673
COO,2012-12-21,2013-01-10,2013-01-11,24.3232,22.8939,-5.88%,27.1818,22.8939,WIN,2013-03-08,27.1818
COO,2013-04-18,2013-04-30,2013-05-01,27.5215,26.3288,-4.33%,29.907,26.3288,WIN,2013-06-07,29.907
COO,2013-04-19,2013-04-30,2013-05-01,27.5215,26.134,-5.04%,30.2965,26.134,WIN,2013-06-10,30.2965
COO,2013-09-06,2013-09-10,2013-09-11,33.6769,32.2479,-4.24%,36.535,32.2479,LOSS,2013-09-23,32.2479
COO,2014-04-07,2014-07-01,2014-07-02,36.538,32.4797,-11.11%,44.6545,32.4797,WIN,2015-03-06,44.6545
COO,2014-09-05,2014-11-06,2014-11-07,41.5193,39.9074,-3.88%,44.743,39.9074,LOSS,2014-11-10,39.9074
COO,2017-03-03,2017-05-02,2017-05-03,50.4374,48.4619,-3.92%,54.3883,48.4619,WIN,2017-05-23,54.3883
COO,2018-12-06,2019-02-19,2019-02-20,70.646,66.4835,-5.89%,78.971,66.4835,WIN,2019-06-06,78.971
COO,2019-03-06,2019-03-21,2019-03-22,74.1008,69.8031,-5.80%,82.6962,69.8031,LOSS,2019-04-17,69.8031
COO,2019-04-08,2019-06-04,2019-06-05,78.2951,71.4747,-8.71%,91.936,71.4747,LOSS,2019-10-03,71.4747
COO,2023-04-26,2023-05-10,2023-05-11,97.4924,93.7121,-3.88%,105.0531,93.7121,LOSS,2023-05-24,93.7121
COO,2023-04-27,2023-05-10,2023-05-11,97.4924,93.3355,-4.26%,105.8064,93.3355,LOSS,2023-05-25,93.3355
COO,2023-05-17,2023-07-14,2023-07-17,99.2573,94.9298,-4.36%,107.9122,94.9298,LOSS,2023-08-08,94.9298
COO,2023-05-25,2023-07-14,2023-07-17,99.2573,92.773,-6.53%,112.2259,92.773,LOSS,2023-08-17,92.773
COO,2023-05-26,2023-07-14,2023-07-17,99.2573,91.7819,-7.53%,114.2081,91.7819,LOSS,2023-08-18,91.7819
COO,2024-01-29,2024-03-01,2024-03-04,102.02,92.155,-9.67%,121.75,92.155,LOSS,2024-04-15,92.155
COO,2024-02-13,2024-03-01,2024-03-04,102.02,91.3516,-10.46%,123.3569,91.3516,LOSS,2024-04-16,91.3516
COP,2009-06-15,2009-10-06,2009-10-07,20.6424,18.193,-11.87%,25.541,18.193,WIN,2010-04-26,25.541
COP,2009-08-17,2009-08-26,2009-08-27,19.5263,18.1257,-7.17%,22.3277,18.1257,WIN,2009-10-16,22.3277
COP,2009-11-27,2010-04-08,2010-04-09,23.7431,22.2444,-6.31%,26.7403,22.2444,LOSS,2010-05-21,22.2444
COP,2009-12-18,2010-04-08,2010-04-09,23.7431,21.4503,-9.66%,28.3286,21.4503,LOSS,2010-07-01,21.4503
COP,2010-04-27,2010-04-28,2010-04-29,25.8362,24.4041,-5.54%,28.7005,24.4041,LOSS,2010-05-06,24.4041
COP,2010-08-24,2010-10-05,2010-10-06,26.2885,23.7045,-9.83%,31.4564,23.7045,WIN,2011-01-26,31.4564
COP,2010-08-25,2010-10-05,2010-10-06,26.2885,23.5516,-10.41%,31.7622,23.5516,WIN,2011-01-28,31.7622
COP,2010-08-26,2010-10-05,2010-10-06,26.2885,23.3584,-11.15%,32.1487,23.3584,WIN,2011-01-28,32.1487
COP,2014-07-10,2014-07-16,2014-07-17,59.2204,57.8026,-2.39%,62.056,57.8026,LOSS,2014-07-31,57.8026
COP,2017-11-14,2017-12-20,2017-12-21,41.4591,39.1675,-5.53%,46.0423,39.1675,WIN,2018-01-12,46.0423
COP,2018-05-24,2018-07-10,2018-07-11,54.8164,52.3093,-4.57%,59.8305,52.3093,WIN,2018-09-24,59.8305
COP,2020-12-21,2021-01-11,2021-01-12,38.1409,32.7435,-14.15%,48.9356,32.7435,WIN,2021-03-05,48.9356
COP,2021-11-02,2022-01-06,2022-01-07,67.578,62.2499,-7.88%,78.2341,62.2499,WIN,2022-02-01,78.2341
COP,2021-11-03,2022-01-06,2022-01-07,67.578,61.8673,-8.45%,78.9994,61.8673,WIN,2022-02-02,78.9994
COP,2022-02-15,2022-02-28,2022-03-01,82.54,75.6236,-8.38%,96.3728,75.6236,WIN,2022-05-25,96.3728
COP,2022-03-29,2022-05-06,2022-05-09,90.8364,84.6151,-6.85%,103.2792,84.6151,LOSS,2022-05-10,84.6151
COP,2023-08-08,2023-08-30,2023-08-31,110.0719,102.5595,-6.82%,125.0967,102.5595,LOSS,2023-12-06,102.5595
COP,2023-11-16,2024-03-25,2024-03-26,118.8627,102.9704,-13.37%,150.6472,102.9704,LOSS,2024-06-17,102.9704
COP,2023-12-06,2024-03-25,2024-03-26,118.8627,102.9192,-13.41%,150.7498,102.9192,LOSS,2024-06-17,102.9192
COP,2024-01-08,2024-03-25,2024-03-26,118.8627,106.2584,-10.60%,144.0712,106.2584,LOSS,2024-06-04,106.2584
COP,2024-01-10,2024-03-25,2024-03-26,118.8627,103.6901,-12.76%,149.208,103.6901,LOSS,2024-06-14,103.6901
COR,2009-06-05,2009-07-21,2009-07-22,13.0368,12.0425,-7.63%,15.0254,12.0425,WIN,2009-09-21,15.0254
COR,2010-01-21,2010-02-01,2010-02-02,19.0225,18.0182,-5.28%,21.0312,18.0182,WIN,2010-04-22,21.0312
COR,2010-01-22,2010-02-01,2010-02-02,19.0225,17.8595,-6.11%,21.3485,17.8595,WIN,2010-04-22,21.3485
